Date|Symbol|ShortVolume|ShortExemptVolume|TotalVolume|Market
20210127|ENTXW|1000|0|3314|Q
20210127|ENV|115331|0|206204|Q,N
20210127|ENVA|64006|0|120251|B,Q,N
20210127|ENVB|122549|1422|566059|B,Q,N
20210127|ENVIU|33057|0|153431|Q,N
20210127|ENX|426|0|4375|Q,N
20210127|ENZ|23310|258|96416|Q,N
20210127|ENZL|17390|0|30279|B,Q,N
20210127|EOD|36228|663|96602|Q,N
20210127|EOG|690862|4883|2164984|B,Q,N
20210127|EOI|24954|0|47546|Q,N
20210127|EOLS|152470|4036|354408|B,Q,N
20210127|EOS|25906|10|53241|B,Q,N
20210127|EOSE|170779|437|383781|B,Q,N
20210127|EOSEW|5361|0|14557|Q,N
20210127|EOT|4353|0|9595|Q
20210127|EPAC|48676|0|71410|Q,N
20210127|EPAM|58555|97|99005|B,Q,N
20210127|EPAY|38745|0|71008|B,Q,N
20210127|EPC|44328|0|114603|B,Q,N
20210127|EPD|988109|1828|3270912|B,Q,N
20210127|EPHE|64842|0|106923|B,Q,N
20210127|EPHYU|58742|0|119704|Q,N
20210127|EPI|112333|4348|233683|B,Q,N
20210127|EPIX|89478|1006|423080|Q,N
20210127|EPM|26704|0|57709|Q,N
20210127|EPOL|55052|0|140139|B,Q,N
20210127|EPP|975475|114|1031856|Q,N
20210127|EPR|535915|3176|2435370|B,Q,N
20210127|EPRF|40381|0|59056|Q,N
20210127|EPRT|98887|0|450981|B,Q,N
20210127|EPRpC|1116|306|4434|Q,N
20210127|EPRpE|103|0|1286|Q
20210127|EPRpG|1351|0|4659|Q
20210127|EPS|9879|0|15029|Q,N
20210127|EPSN|1844|0|4440|Q,N
20210127|EPU|1624|0|5075|Q,N
20210127|EPV|13981|0|16952|Q,N
20210127|EPWR/U|256|0|136751|Q
20210127|EPZM|198370|0|294603|Q,N
20210127|EPpC|462|0|932|Q
20210127|EQ|98394|396|278490|B,Q,N
20210127|EQAL|13838|0|20067|B,Q,N
20210127|EQBK|4976|0|7157|Q
20210127|EQC|204479|0|360703|Q,N
20210127|EQCpD|1607|0|1707|Q,N
20210127|EQD|47915|0|368260|B,Q,N
20210127|EQD/U|1548|0|51548|Q,N
20210127|EQD/WS|3858|50|21461|Q,N
20210127|EQH|158364|3|1135928|Q,N
20210127|EQHpA|9971|0|13469|Q,N
20210127|EQHpC|15148|0|109639|Q,N
20210127|EQIX|79453|0|145309|B,Q,N
20210127|EQL|948|0|1835|Q
20210127|EQNR|188495|291|908694|B,Q,N
20210127|EQOP|1|0|2|Q
20210127|EQOS|60179|60|179145|B,Q,N
20210127|EQOSW|14435|3600|25636|Q,N
20210127|EQR|195577|100|686250|B,Q,N
20210127|EQS|8712|0|21106|Q,N
20210127|EQT|1285216|3519|3489240|B,Q,N
20210127|EQWL|289|0|773|Q,N
20210127|EQX|55589|200|557538|B,Q,N
20210127|ERC|12650|0|21174|Q,N
20210127|ERES|101456|0|214338|Q,N
20210127|ERESU|7127|0|118649|Q
20210127|ERESW|9111|0|45045|Q
20210127|ERF|265454|25|539790|Q,N
20210127|ERH|6298|0|10252|Q,N
20210127|ERIC|5420860|39279|16892227|B,Q,N
20210127|ERIE|38908|0|45181|Q,N
20210127|ERII|12531|1150|59945|Q,N
20210127|ERJ|468859|5990|1300136|B,Q,N
20210127|ERM|11338|0|11638|Q
20210127|ERSX|431|0|1252|Q,N
20210127|ERUS|1240|0|53336|Q,N
20210127|ERX|289136|2762|1303060|B,Q,N
20210127|ERY|45733|753|185094|B,Q,N
20210127|ERYP|490|0|628|Q,N
20210127|ES|195727|0|361708|Q,N
20210127|ESBK|764|0|2664|Q
20210127|ESCA|18250|0|20851|B,Q,N
20210127|ESE|15394|0|41297|Q,N
20210127|ESEA|1328|19|16060|Q,N
20210127|ESEB|2|0|278|Q
20210127|ESG|5651|0|7327|Q,N
20210127|ESGA|3066|0|7043|Q,N
20210127|ESGC|355874|817|1812774|B,Q,N
20210127|ESGD|96004|0|258719|B,Q,N
20210127|ESGE|147459|2785|495416|Q,N
20210127|ESGG|135|0|8995|Q
20210127|ESGN|102|0|111|Q
20210127|ESGR|5056|0|14758|Q,N
20210127|ESGRO|4484|0|9121|Q
20210127|ESGRP|1460|0|3275|Q
20210127|ESGU|356796|0|498027|Q,N
20210127|ESGV|123219|0|173810|Q,N
20210127|ESHY|5|0|124|Q
20210127|ESI|200361|0|597766|Q,N
20210127|ESLT|5865|0|8340|Q,N
20210127|ESML|37080|0|48553|Q,N
20210127|ESNG|118|0|121|Q,N
20210127|ESNT|79411|0|189586|B,Q,N
20210127|ESP|411|0|4470|B,Q,N
20210127|ESPO|16893|0|102405|B,Q,N
20210127|ESPR|742204|328|2724048|B,Q,N
20210127|ESQ|29565|0|43605|Q
20210127|ESRT|231638|769|476436|Q,N
20210127|ESS|54075|0|120594|B,Q,N
20210127|ESSA|5037|0|6066|Q,N
20210127|ESSC|11476|300|171298|Q,N
20210127|ESSCR|18648|923|38281|Q,N
20210127|ESSCW|67608|7820|168273|Q,N
20210127|ESTA|5224|0|10879|Q,N
20210127|ESTC|99049|14|280069|B,Q,N
20210127|ESTE|31657|243|78108|B,Q,N
20210127|ESXB|7563|0|23304|Q,N
20210127|ET|3337215|38623|12287171|B,Q,N
20210127|ETAC|44759|1000|1014018|B,Q,N
20210127|ETACU|1360|0|3118|Q,N
20210127|ETACW|57415|9019|106746|Q,N
20210127|ETB|12850|0|31357|Q,N
20210127|ETG|26826|1564|66855|Q,N
20210127|ETH|45799|143|100715|B,Q,N
20210127|ETHO|17431|1|20696|Q,N
20210127|ETIp|901|0|1501|Q
20210127|ETJ|78632|0|138739|Q,N
20210127|ETM|348114|1778|1016471|B,Q,N
20210127|ETN|278444|400|694191|B,Q,N
20210127|ETNB|27473|0|59002|B,Q,N
20210127|ETO|8716|0|19148|Q,N
20210127|ETON|25185|900|42223|Q,N
20210127|ETPpC|14962|0|26254|Q,N
20210127|ETPpD|2942|0|8786|Q,N
20210127|ETPpE|17208|1000|32867|Q,N
20210127|ETR|259303|300|601955|B,Q,N
20210127|ETRN|446562|0|2416706|B,Q,N
20210127|ETSY|721048|1056|1323605|B,Q,N
20210127|ETTX|72803|6589|295121|Q,N
20210127|ETV|72642|1135|142936|Q,N
20210127|ETW|65850|270|130837|Q,N
20210127|ETX|200|0|2731|Q,N
20210127|ETY|77890|403|170023|Q,N
20210127|EUCG|4492|0|4546|Q,N
20210127|EUCR|1512|0|3812|Q
20210127|EUCRU|1200|0|9000|Q
20210127|EUCRW|1330|0|1739|Q,N
20210127|EUDG|980|0|3787|Q,N
20210127|EUDV|526|0|1045|Q
20210127|EUFN|37731|0|230348|B,Q,N
20210127|EUFX|1|0|1|Q
20210127|EUM|33818|0|43767|Q,N
20210127|EUO|10047|0|16803|Q,N
20210127|EURL|6986|0|40655|Q,N
20210127|EURN|70810|54|251381|Q,N
20210127|EURZ|1|0|2|Q
20210127|EUSA|33223|0|36249|Q,N
20210127|EUSB|20094|0|23509|Q
20210127|EUSGU|47360|0|153387|Q,N
20210127|EV|84442|138|228821|Q,N
20210127|EVA|24544|0|41699|B,Q,N
20210127|EVBG|84167|0|149414|B,Q,N
20210127|EVBN|5144|0|6593|Q,N
20210127|EVC|35439|0|67844|B,Q,N
20210127|EVER|127831|0|251738|B,Q,N
20210127|EVF|3044|0|19512|Q
20210127|EVFM|548111|20457|1450051|B,Q,N
20210127|EVG|3591|700|6061|Q,N
20210127|EVGN|409351|42023|805970|B,Q,N
20210127|EVH|85760|10|423133|B,Q,N
20210127|EVI|24922|0|28101|Q,N
20210127|EVK|64360|8955|248220|B,Q,N
20210127|EVLO|28937|0|65522|B,Q,N
20210127|EVM|5131|0|15808|Q,N
20210127|EVN|60315|2539|86078|Q,N
20210127|EVOK|51337|1052|144027|B,Q,N
20210127|EVOL|5046|0|40679|Q,N
20210127|EVOP|62224|0|535658|B,Q,N
20210127|EVR|68070|0|176542|B,Q,N
20210127|EVRG|129090|0|429276|B,Q,N
20210127|EVRI|1172747|1611|2544576|B,Q,N
20210127|EVT|34939|1448|80385|Q,N
20210127|EVTC|101202|0|142856|Q,N
20210127|EVV|97817|2660|159217|Q,N
20210127|EVX|263|0|734|Q,N
20210127|EW|253786|853|847473|B,Q,N
20210127|EWA|370884|0|698854|Q,N
20210127|EWBC|172000|2401|348577|Q,N
20210127|EWC|239655|1332|407455|B,Q,N
20210127|EWCO|2842|0|5145|Q
20210127|EWD|103726|0|249118|Q,N
20210127|EWEB|3678|0|9843|B,Q,N
20210127|EWG|252602|1093|523993|B,Q,N
20210127|EWGS|384|0|7658|B,Q
20210127|EWH|473538|0|722208|Q,N
20210127|EWI|37366|0|91494|B,Q,N
20210127|EWJ|846279|7520|1235922|B,Q,N
20210127|EWJE|588|0|602|Q
20210127|EWJV|50|0|973|N
20210127|EWK|3910|0|4234|Q,N
20210127|EWL|180485|1368|332828|Q,N
20210127|EWM|81752|0|123260|B,Q,N
20210127|EWMC|43|0|604|Q
20210127|EWN|46251|0|69531|Q,N
20210127|EWO|2343|0|4596|B,Q,N
20210127|EWP|80347|0|120456|B,Q,N
20210127|EWQ|28413|0|102627|B,Q,N
20210127|EWRE|400|0|525|N
20210127|EWS|107039|3450|196235|B,Q,N
20210127|EWSC|653|0|931|Q
20210127|EWT|648950|1439|1078553|Q,N
20210127|EWU|501071|0|703227|B,Q,N
20210127|EWUS|1406|0|3450|Q,N
20210127|EWV|896|0|995|Q,N
20210127|EWW|312517|0|619340|B,Q,N
20210127|EWX|5320|0|38521|Q,N
20210127|EWY|320195|204|647394|B,Q,N
20210127|EWZ|2950817|0|7734325|B,Q,N
20210127|EWZS|682|0|5226|B,Q,N
20210127|EXAS|400408|1210|806619|B,Q,N
20210127|EXC|834286|7134|1428393|B,Q,N
20210127|EXD|17837|0|38030|Q,N
20210127|EXEL|199999|439|774222|B,Q,N
20210127|EXFO|14962|0|74068|Q,N
20210127|EXG|274354|3325|470371|Q,N
20210127|EXI|2490|0|3717|Q
20210127|EXK|747968|11429|1558613|B,Q,N
20210127|EXLS|14405|0|30751|Q,N
20210127|EXN|7769|0|15386|B,Q,N
20210127|EXP|57491|0|109962|Q,N
20210127|EXPC|153410|921|689691|Q,N
20210127|EXPCU|191|0|962|Q,N
20210127|EXPCW|27322|2561|79035|Q,N
20210127|EXPD|153483|0|272958|B,Q,N
20210127|EXPE|809901|3523|2065851|B,Q,N
20210127|EXPI|254512|3087|556878|B,Q,N
20210127|EXPO|43244|0|83935|B,Q,N
20210127|EXPR|67973110|3739879|119863680|B,Q,N
20210127|EXR|49954|0|134086|Q,N
20210127|EXTN|34465|0|39225|Q,N
20210127|EXTR|210708|1377|753675|B,Q,N
20210127|EYE|312048|0|654524|B,Q,N
20210127|EYEG|7340|167|58752|Q,N
20210127|EYEN|4721|0|69429|Q,N
20210127|EYES|707124|22840|1577905|B,Q,N
20210127|EYESW|7356|1800|11231|Q
20210127|EYLD|1308|0|2829|Q,N
20210127|EYPT|13391|106|54554|B,Q,N
20210127|EZA|129196|0|260331|Q,N
20210127|EZGO|1343265|82507|2512082|B,Q,N
20210127|EZJ|264|0|817|Q
20210127|EZM|614|0|22298|Q
20210127|EZPW|211643|5282|381307|B,Q,N
20210127|EZU|460860|0|852187|Q,N
20210127|F|8977806|16743|31569572|B,Q,N
20210127|FAAR|4243|0|9352|Q,N
20210127|FAB|255|0|1882|Q
20210127|FAD|993|0|21451|Q
20210127|FAF|192733|0|364742|Q,N
20210127|FAII|113599|0|379966|B,Q,N
20210127|FAII/U|925|0|3845|Q
20210127|FAII/WS|8654|400|21556|Q,N
20210127|FALN|308916|0|374687|B,Q,N
20210127|FAM|15365|0|19809|Q,N
20210127|FAMI|121417|9990|578027|B,Q,N
20210127|FAN|202975|20955|361770|B,Q,N
20210127|FANG|761850|3542|1411626|B,Q,N
20210127|FANH|37532|0|83581|B,Q,N
20210127|FARM|37716|2300|69560|Q,N
20210127|FARO|18665|0|31975|B,Q,N
20210127|FAS|396250|4571|1635198|B,Q,N
20210127|FAST|371394|811|986366|B,Q,N
20210127|FAT|4152|0|14945|B,Q,N
20210127|FATBP|760|0|1567|Q,N
20210127|FATE|147215|302|462490|B,Q,N
20210127|FAUG|9776|0|14522|Q,N
20210127|FAX|157073|0|281037|Q,N
20210127|FAZ|508615|15779|2240874|B,Q,N
20210127|FB|2819506|45897|9581705|B,Q,N
20210127|FBC|89562|0|267093|B,Q,N
20210127|FBCG|209677|0|404294|Q,N
20210127|FBCV|17707|0|45594|Q,N
20210127|FBGX|1|0|21|Q
20210127|FBHS|113522|0|272807|B,Q,N
20210127|FBIO|129050|12649|232311|B,Q,N
20210127|FBIOP|3859|0|11264|Q,N
20210127|FBIZ|2518|0|3115|Q,N
20210127|FBK|17070|0|42747|Q,N
20210127|FBM|13908|10|30509|Q,N
20210127|FBMS|3048|0|11466|B,Q,N
20210127|FBNC|11995|0|23873|Q,N
20210127|FBND|135772|0|276926|Q,N
20210127|FBP|184352|1|589135|Q,N
20210127|FBRX|10089|60|32021|Q,N
20210127|FBSS|4|0|130|Q
20210127|FBT|6752|200|40661|Q,N
20210127|FC|10148|0|21826|B,Q
20210127|FCA|28|0|1458|Q
20210127|FCAC|648547|8792|1060162|B,Q,N
20210127|FCACU|44469|0|299234|B,Q,N
20210127|FCACW|116732|4600|239862|Q,N
20210127|FCAL|5356|0|20150|Q
20210127|FCAP|1857|0|3618|Q,N
20210127|FCAX/U|73652|5980|1408950|Q,N
20210127|FCBC|2272|0|4952|B,Q,N
20210127|FCBP|4661|0|7067|Q,N
20210127|FCCO|2760|0|3642|Q,N
20210127|FCCY|1657|0|3203|Q,N
20210127|FCEF|788|0|12586|Q,N
20210127|FCEL|5964835|60088|23434542|B,Q,N
20210127|FCF|62771|0|140190|Q,N
20210127|FCFS|38916|0|253219|B,Q,N
20210127|FCG|96847|493|159004|B,Q,N
20210127|FCN|49293|0|198178|Q,N
20210127|FCNCA|6298|0|27510|Q,N
20210127|FCNCP|1554|0|2180|Q
20210127|FCO|4645|0|23845|Q,N
20210127|FCOM|20391|351|145401|Q,N
20210127|FCOR|80885|0|114252|Q,N
20210127|FCPI|614|0|1052|Q
20210127|FCPT|74777|0|311153|Q,N
20210127|FCRD|14200|0|31749|Q,N
20210127|FCRW|450|0|659|Q,N
20210127|FCT|15317|0|24519|Q,N
20210127|FCTR|2143|0|7820|Q,N
20210127|FCVT|4306|0|27100|Q,N
20210127|FCX|3505947|27455|12216358|B,Q,N
20210127|FDBC|756|0|772|Q
20210127|FDD|8398|0|39089|Q,N
20210127|FDEC|1953|0|2593|Q
20210127|FDEM|2327|0|6635|Q
20210127|FDEU|17456|0|26378|Q,N
20210127|FDEV|57|0|1149|Q,N
20210127|FDG|5599|100|18334|B,Q,N
20210127|FDHY|5624|0|25567|Q,N
20210127|FDIS|61608|0|151469|Q,N
20210127|FDIV|1|0|837|Q
20210127|FDL|83363|515|133085|Q,N
20210127|FDLO|4581|0|48967|Q,N
20210127|FDM|2298|0|3966|Q,N
20210127|FDMO|16330|0|19013|Q,N
20210127|FDMT|39895|122|85889|Q,N
20210127|FDN|26189|2513|193452|B,Q,N
20210127|FDNI|8911|0|18553|Q,N
20210127|FDP|20844|304|56650|Q,N
20210127|FDRR|12657|0|29161|Q,N
20210127|FDS|72646|3600|124125|B,Q,N
20210127|FDT|15549|0|39551|Q
20210127|FDUS|10253|0|67329|Q,N
20210127|FDUSG|600|0|917|Q
20210127|FDUSZ|3326|0|6976|Q
20210127|FDVV|26141|600|86779|Q,N
20210127|FDX|247935|30|900715|B,Q,N
20210127|FE|747904|1007|1760097|B,Q,N
20210127|FEDU|25146|0|92968|Q,N
20210127|FEDX|4|0|7|Q
20210127|FEI|56664|100|107639|Q,N
20210127|FEIM|327|0|3551|Q,N
20210127|FELE|15998|0|24192|Q,N
20210127|FEM|51652|0|135473|Q,N
20210127|FEMB|29976|0|36286|Q,N
20210127|FEMS|3132|0|10953|B,Q
20210127|FEN|25285|200|52076|Q,N
20210127|FENC|13534|0|41758|B,Q,N
20210127|FENG|59023|6503|274816|B,Q,N
20210127|FENY|129344|7221|701584|Q,N
20210127|FEO|4214|171|9072|Q,N
20210127|FEP|10545|0|47664|Q,N
20210127|FET|7357|49|23249|Q,N
20210127|FEUZ|552|0|838|Q
20210127|FEVR|349|0|349|Q
20210127|FEX|1921|0|25087|Q
20210127|FEYE|483712|1140|2063702|B,Q,N
20210127|FEZ|602855|478|707775|B,Q,N
20210127|FF|24581|0|50751|B,Q,N
20210127|FFA|8739|0|23900|Q
20210127|FFBC|40294|0|84657|Q,N
20210127|FFBW|116|0|1127|Q
20210127|FFC|9949|0|32140|Q,N
20210127|FFEB|698|0|20448|Q
20210127|FFG|5572|0|11720|Q,N
20210127|FFHG|159|0|3217|Q
20210127|FFHL|24978|0|30943|B,Q,N
20210127|FFIC|14066|0|67284|Q,N
20210127|FFIN|94384|1|143224|Q,N
20210127|FFIV|642858|4405|1282794|B,Q,N
20210127|FFNW|6017|0|7441|Q,N
20210127|FFR|85|0|444|Q
20210127|FFSG|916|0|2584|Q
20210127|FFTG|1835|0|3712|Q
20210127|FFTI|2|0|14198|Q
20210127|FFTY|15109|18|125562|B,Q,N
20210127|FFWM|32823|0|49047|Q,N
20210127|FGB|17478|0|29085|Q,N
20210127|FGBI|2980|0|3604|Q,N
20210127|FGD|34826|0|80111|Q,N
20210127|FGEN|219965|0|308270|B,Q,N
20210127|FGF|17296|0|58012|B,Q,N
20210127|FGFPP|1|0|1|Q
20210127|FGM|225|0|443|Q,N
20210127|FGNA|81925|800|185069|Q,N
20210127|FGNA/U|4|0|3906|Q
20210127|FGNA/WS|32073|9|86429|Q,N
20210127|FHB|116505|250|215658|Q,N
20210127|FHI|168661|244|528140|Q,N
20210127|FHLC|82150|28615|221030|Q,N
20210127|FHN|804425|251|2031422|B,Q,N
20210127|FHNpA|53|0|358|Q,N
20210127|FHNpB|248|0|1949|Q
20210127|FHNpC|500|0|600|Q,N
20210127|FHNpE|1781|0|7748|Q
20210127|FHTX|30851|309|175802|B,Q,N
20210127|FI|115915|10|176746|Q,N
20210127|FIBK|32278|0|83264|Q,N
20210127|FIBR|103|0|3253|Q,N
20210127|FICO|42368|12|96735|B,Q,N
20210127|FICS|626|0|1126|Q
20210127|FID|868|0|3323|Q,N
20210127|FIDI|22659|0|29147|Q,N
20210127|FIDU|20642|0|132155|Q,N
20210127|FIF|8009|0|38862|Q
20210127|FIII|247753|2654|572521|B,Q,N
20210127|FIIIU|400|0|2384|Q
20210127|FIIIW|25649|6800|100708|Q,N
20210127|FILL|16511|0|52992|Q,N
20210127|FINMU|23597|0|285905|Q,N
20210127|FINS|3678|0|12246|Q
20210127|FINV|64070|2400|189731|Q,N
20210127|FINX|103444|0|185758|B,Q,N
20210127|FIS|288438|601|1735008|B,Q,N
20210127|FISI|3985|0|11419|Q,N
20210127|FISR|374|0|6593|Q,N
20210127|FISV|1103799|5141|3071190|B,Q,N
20210127|FITB|419511|30298|1689974|B,Q,N
20210127|FITBI|5998|18|19810|Q,N
20210127|FITBO|1163|0|3364|Q,N
20210127|FITBP|1786|0|1959|Q
20210127|FITE|1134|17|3177|Q
20210127|FIV|17017|0|39219|Q,N
20210127|FIVA|607|0|841|Q,N
20210127|FIVE|123687|313|404704|B,Q,N
20210127|FIVG|166086|0|253957|Q,N
20210127|FIVN|73259|25|461252|B,Q,N
20210127|FIW|15114|0|38782|Q,N
20210127|FIX|72432|0|98726|B,Q,N
20210127|FIXD|517215|200|727788|Q,N
20210127|FIXX|51845|44|127740|Q,N
20210127|FIZZ|675650|4694|2009282|B,Q,N
20210127|FJAN|70278|0|70772|Q,N
20210127|FJP|103|0|1022|Q
20210127|FJUL|111|0|158|Q
20210127|FJUN|490|0|590|Q,N
20210127|FKU|1|0|275|Q
20210127|FL|204041|3658|914781|B,Q,N
20210127|FLACU|1660|0|20245|Q
20210127|FLAU|103|0|437|Q
20210127|FLAX|181|0|459|Q,N
20210127|FLBR|823|0|2109|Q,N
20210127|FLC|1674|0|5518|Q,N
20210127|FLCA|1292|0|2016|Q,N
20210127|FLCB|6886|0|11006|Q
20210127|FLCH|7901|0|18426|Q,N
20210127|FLCO|2528|0|8029|Q
20210127|FLDM|658548|5733|1337040|B,Q,N
20210127|FLDR|2473|0|34892|Q
20210127|FLEE|191|0|320|Q,N
20210127|FLEH|1770|0|1770|N
20210127|FLEX|566787|250|3587835|B,Q,N
20210127|FLFR|7|0|27|Q
20210127|FLGB|5156|0|8107|Q,N
20210127|FLGE|82|0|157|Q,N
20210127|FLGR|27|0|238|Q,N
20210127|FLGT|576879|2584|1157804|B,Q,N
20210127|FLGV|281|0|621|Q
20210127|FLHK|1107|0|2861|Q
20210127|FLHY|474|0|2166|Q
20210127|FLIC|16781|0|24204|B,Q,N
20210127|FLIN|4286|0|4861|Q,N
20210127|FLIR|67490|4|248975|B,Q,N
20210127|FLIY|31|0|119|Q
20210127|FLJP|5230|0|251689|Q,N
20210127|FLKR|4702|0|47010|Q,N
20210127|FLL|66706|1247|200883|Q,N
20210127|FLLA|125|0|227|Q,N
20210127|FLLV|568|0|3068|Q,N
20210127|FLMB|350004|0|350081|Q
20210127|FLMI|1100|0|2800|Q
20210127|FLMN|31663|0|156845|B,Q,N
20210127|FLMNW|2400|1900|3800|Q
20210127|FLMX|40|0|99|Q,N
20210127|FLN|422|0|864|Q
20210127|FLNG|17211|0|45559|B,Q,N
20210127|FLNT|305586|1045|1118088|B,Q,N
20210127|FLO|197006|0|330660|Q,N
20210127|FLOT|195857|13023|305189|Q,N
20210127|FLOW|68755|118|175847|Q,N
20210127|FLQD|531|531|1523|Q
20210127|FLQE|71|0|242|Q
20210127|FLQG|1|0|1630|Q
20210127|FLQH|1|0|1016|Q
20210127|FLQL|2733|0|17127|Q
20210127|FLQM|256|0|256|Q,N
20210127|FLQS|1|0|2|Q
20210127|FLR|184828|15479|538777|Q,N
20210127|FLRG|1226|0|1547|Q,N
20210127|FLRN|34865|0|156902|Q,N
20210127|FLRU|5091|0|5430|Q,N
20210127|FLS|67895|0|185208|B,Q,N
20210127|FLSA|1|0|9|Q
20210127|FLSP|4|0|4|Q
20210127|FLSW|279|0|1202|Q,N
20210127|FLT|108394|103|317090|B,Q,N
20210127|FLTB|3931|0|22025|Q,N
20210127|FLTR|52807|0|87175|Q,N
20210127|FLTW|798|0|1537|Q,N
20210127|FLUD|2|0|2|Q
20210127|FLUX|47850|624|88322|B,Q,N
20210127|FLV|3281|0|3697|Q,N
20210127|FLWS|323906|653|959437|B,Q,N
20210127|FLXN|326103|146018|544374|Q,N
20210127|FLXS|4510|0|7466|Q,N
20210127|FLY|39972|98|134432|B,Q,N
20210127|FLYT|941|0|941|Q,N
20210127|FLZA|5|0|11|Q
20210127|FM|7785|0|35233|B,Q,N
20210127|FMAC|53746|480|117343|B,Q,N
20210127|FMAC/U|347|0|1278|Q
20210127|FMAC/WS|4642|0|21586|Q,N
20210127|FMAO|6858|0|7941|Q,N
20210127|FMAT|11694|0|105880|Q,N
20210127|FMAY|500|0|1677|Q
20210127|FMB|52351|0|124700|Q,N
20210127|FMBH|5302|0|8252|Q,N
20210127|FMBI|68967|0|184325|Q,N
20210127|FMBIO|3696|0|17942|Q,N
20210127|FMBIP|1087|0|2090|Q
20210127|FMC|170340|0|291419|B,Q,N
20210127|FMF|908|0|2360|Q
20210127|FMHI|4297|0|11781|Q,N
20210127|FMIL|4712|0|37660|Q
20210127|FMN|2539|0|8053|Q,N
20210127|FMNB|6920|0|20123|Q,N
20210127|FMO|38594|0|76993|Q,N
20210127|FMS|27496|100|324900|Q,N
20210127|FMTX|60076|0|561689|Q,N
20210127|FMX|63206|1847|92891|B,Q,N
20210127|FMY|4198|0|5316|Q,N
20210127|FN|23949|0|41246|Q,N
20210127|FNB|564865|0|911920|B,Q,N
20210127|FNBpE|1081|0|1526|Q
20210127|FNCB|6476|0|12520|Q,N
20210127|FNCL|43950|0|103651|Q,N
20210127|FND|146918|14|459351|B,Q,N
20210127|FNDA|30123|0|92391|Q,N
20210127|FNDB|2779|0|11647|Q,N
20210127|FNDC|74704|0|107479|Q,N
20210127|FNDE|97197|0|278314|Q,N
20210127|FNDF|35877|0|233652|Q,N
20210127|FNDX|127153|0|220937|Q,N
20210127|FNF|168503|300|599521|Q,N
20210127|FNGD|477729|8299|2170221|B,Q,N
20210127|FNGO|2224|184|3756|Q,N
20210127|FNGS|4134|0|8424|Q,N
20210127|FNGU|149654|1125|263235|B,Q,N
20210127|FNGZ|5760|0|6788|Q,N
20210127|FNHC|5659|0|19244|Q,N
20210127|FNI|9728|0|19695|Q,N
20210127|FNK|3563|0|6681|Q
20210127|FNKO|264814|2553|526840|B,Q,N
20210127|FNLC|5117|0|6165|Q,N
20210127|FNOV|231|0|8957|Q
20210127|FNV|99250|3|183494|B,Q,N
20210127|FNWB|14838|0|24929|Q,N
20210127|FNX|2919|0|22058|Q,N
20210127|FNY|43981|0|55284|Q,N
20210127|FOCS|30553|410|68785|Q,N
20210127|FOCT|249|0|1611|Q
20210127|FOE|28154|0|47366|Q,N
20210127|FOF|19178|253|43155|B,Q,N
20210127|FOLD|446788|30121|747487|B,Q,N
20210127|FONR|5565|0|14420|B,Q,N
20210127|FOR|18237|100|31279|Q,N
20210127|FORD|125494|8168|603667|B,Q,N
20210127|FORM|82297|1300|174902|B,Q,N
20210127|FORR|5326|7|17376|Q,N
20210127|FORTY|1137|0|2365|Q,N
20210127|FOSL|5241757|60347|9355089|B,Q,N
20210127|FOUR|196053|200|810618|B,Q,N
20210127|FOX|446089|335|1009197|B,Q,N
20210127|FOXA|1610203|58285|9347170|B,Q,N
20210127|FOXF|29968|0|38672|B,Q,N
20210127|FOXWU|11324|0|51937|Q,N
20210127|FPA|107|0|1664|Q
20210127|FPAC|75399|523|326362|B,Q,N
20210127|FPAC/U|14093|0|210244|Q,N
20210127|FPAC/WS|88964|9630|136764|Q,N
20210127|FPAY|18709|542|201318|Q,N
20210127|FPE|587349|0|1207122|Q,N
20210127|FPEI|5624|0|21338|Q,N
20210127|FPF|36969|0|68028|Q,N
20210127|FPH|3058|0|14237|B,Q
20210127|FPI|32836|200|151733|B,Q,N
20210127|FPIpB|533|0|1578|Q,N
20210127|FPL|47439|0|82778|Q,N
20210127|FPRX|199575|656|283635|B,Q,N
20210127|FPX|41919|0|72320|Q,N
20210127|FPXE|1068|0|1191|Q
20210127|FPXI|104504|6|271083|Q,N
20210127|FQAL|8202|1|11194|Q,N
20210127|FR|41873|100|280143|Q,N
20210127|FRA|39409|40|59490|Q,N
20210127|FRAF|310|0|1645|Q
20210127|FRBA|16056|0|18530|B,Q,N
20210127|FRBK|39932|879|65611|Q,N
20210127|FRC|84118|0|175431|B,Q,N
20210127|FRCpG|2842|0|3747|Q
20210127|FRCpH|184|0|1909|Q,N
20210127|FRCpI|911|0|1484|Q,N
20210127|FRCpJ|7175|0|10407|Q,N
20210127|FRCpK|17545|0|21887|Q,N
20210127|FRD|4802|0|6563|Q,N
20210127|FRDM|4118|277|6558|Q,N
20210127|FREE|78532|0|163477|B,Q,N
20210127|FREEW|4490|400|55666|Q,N
20210127|FREL|84662|0|135036|Q,N
20210127|FREQ|70324|50|182258|B,Q,N
20210127|FRG|28502|1100|314162|B,Q,N
20210127|FRGAP|6562|0|13418|Q,N
20210127|FRGI|24402|1657|65146|B,Q,N
20210127|FRHC|37662|0|237617|B,Q,N
20210127|FRI|7953|7100|28634|Q
20210127|FRLG|121|0|165|Q
20210127|FRLN|290|0|3939|Q,N
20210127|FRME|43580|0|75349|Q,N
20210127|FRO|366362|14341|915972|B,Q,N
20210127|FROG|239535|2115|777908|B,Q,N
